xr_person_id,zh_state,zh_district,xh_urban_rural,zh_urban_rural2,zh_member_number,xr_age_final,xr_gender_final,xr_has_aadhaar,zh_state_district,zr_elderly,zh_homeless,zh_laborer,zh_migrant_laborer,zr_third_gender,zh_secc_classification,xh_mem_weight,zh_hh_num_members,zh_caste,zh_religion,xh_enroled_in_school_flag,xh_school_admission_aadhaar_mandatory,xh_school_admission_aadhaar_of_child,xh_school_admission_aadhaar_of_father,xh_school_admission_aadhaar_of_guardian,xh_school_admission_aadhaar_of_mother,xh_school_admission_denied_due_to_aadhaar,xh_school_admission_produced_aadhaar_flag,xh_school_has_mdm_program_flag,xh_school_mdm_denied_due_to_aadhaar,xh_want_to_enrol_in_school,zh_denial_not_enroled_in_school_reason,zh_school_enrolment_date,zr_age_bucket1,zr_age_bucket2,zr_age_bucket3,zr_age_bucket4
P0104272430,Gujarat,Ahmadabad,Urban (L),Urban,2,24,Female,Yes,Gujarat_Ahmadabad,No,No,Yes,No,No,Automatically included,35613.2719921222,2,Vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104272598,Gujarat,Ahmadabad,Urban (L),Urban,1,24,Male,Yes,Gujarat_Ahmadabad,No,No,Yes,No,No,General,35613.2719921222,2,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104272598,Gujarat,Ahmadabad,Urban (L),Urban,2,22,Female,Yes,Gujarat_Ahmadabad,No,No,Yes,No,No,General,35613.2719921222,2,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104272858,Maharashtra,Aurangabad,Rural (S),Rural,1,25,Female,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,76236.6713229508,4,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104272858,Maharashtra,Aurangabad,Rural (S),Rural,2,36,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,76236.6713229508,4,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104272858,Maharashtra,Aurangabad,Rural (S),Rural,3,11,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,42230.9538967986,4,OBC,Hindu,Yes,Optional,Don't know,,,,No,Yes,No,,,,2012-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104272858,Maharashtra,Aurangabad,Rural (S),Rural,4,8,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,42230.9538967986,4,OBC,Hindu,Yes,Mandatory,Don't know,,,,No,Yes,No,,,,2015-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104273085,Uttar Pradesh,Moradabad,Rural (L),Rural,1,32,Male,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,3,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104273085,Uttar Pradesh,Moradabad,Rural (L),Rural,2,27,Female,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,3,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104273085,Uttar Pradesh,Moradabad,Rural (L),Rural,3,1,Female,No,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,159410.41951483,3,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104273522,Punjab,Fatehgarh Sahib,Rural (S),Rural,1,44,Male,Yes,Punjab_Fatehgarh Sahib,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104273522,Punjab,Fatehgarh Sahib,Rural (S),Rural,2,40,Female,Yes,Punjab_Fatehgarh Sahib,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104273522,Punjab,Fatehgarh Sahib,Rural (S),Rural,3,22,Male,Yes,Punjab_Fatehgarh Sahib,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273522,Punjab,Fatehgarh Sahib,Rural (S),Rural,4,21,Female,Yes,Punjab_Fatehgarh Sahib,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273522,Punjab,Fatehgarh Sahib,Rural (S),Rural,5,11,Male,Yes,Punjab_Fatehgarh Sahib,No,No,Yes,No,No,Automatically excluded,26038.6536184142,5,SC,Sikh,Yes,Don't know,,,,,No,No,Yes,Yes,,,2012-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104273523,Punjab,Fatehgarh Sahib,Rural (S),Rural,1,34,Male,Yes,Punjab_Fatehgarh Sahib,No,No,Yes,No,No,General,25440.2708414261,1,SC,Sikh,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104273528,Punjab,Ludhiana,Rural (S),Rural,1,40,Female,Yes,Punjab_Ludhiana,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104273528,Punjab,Ludhiana,Rural (S),Rural,2,20,Male,Yes,Punjab_Ludhiana,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273528,Punjab,Ludhiana,Rural (S),Rural,3,18,Female,Yes,Punjab_Ludhiana,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273528,Punjab,Ludhiana,Rural (S),Rural,4,18,Female,Yes,Punjab_Ludhiana,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273528,Punjab,Ludhiana,Rural (S),Rural,5,12,Female,Yes,Punjab_Ludhiana,No,No,Yes,No,No,Automatically excluded,26038.6536184142,5,SC,Sikh,Yes,Mandatory,Father,,,,No,Yes,Yes,Yes,,,2010-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104273636,Tamil Nadu,Salem,Urban (S),Urban,1,58,Male,Yes,Tamil Nadu_Salem,No,No,Yes,No,No,Automatically excluded,64249.7594632898,3,OBC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0104273636,Tamil Nadu,Salem,Urban (S),Urban,2,45,Female,Yes,Tamil Nadu_Salem,No,No,Yes,No,No,Automatically excluded,64249.7594632898,3,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104273636,Tamil Nadu,Salem,Urban (S),Urban,3,25,Male,Yes,Tamil Nadu_Salem,No,No,Yes,No,No,Automatically excluded,64249.7594632898,3,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273847,Madhya Pradesh,W.Nimar,Rural (S),Rural,1,30,Male,Yes,Madhya Pradesh_W.Nimar,No,No,Yes,No,No,General,49275.210898293,4,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104273847,Madhya Pradesh,W.Nimar,Rural (S),Rural,2,25,Female,Yes,Madhya Pradesh_W.Nimar,No,No,Yes,No,No,General,49275.210898293,4,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273847,Madhya Pradesh,W.Nimar,Rural (S),Rural,3,20,Female,Yes,Madhya Pradesh_W.Nimar,No,No,Yes,No,No,General,49275.210898293,4,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104273847,Madhya Pradesh,W.Nimar,Rural (S),Rural,4,5,Female,Yes,Madhya Pradesh_W.Nimar,No,No,Yes,No,No,General,59207.9965270765,4,OBC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104274285,Gujarat,Ahmadabad,Urban (L),Urban,1,23,Male,Yes,Gujarat_Ahmadabad,No,No,Yes,No,No,Automatically included,35613.2719921222,3,Vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
